EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
93130,1456020,PANDA EXPRESS #2178,,1232 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2273,-85.5782,3/14/19 0:00,100,A,PANDA EXPRESS #2178,
103698,1456021,MILANTONI,,1600 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2223,-85.58,3/14/19 0:00,95,A,MILANTONI,
100912,1456074,FIRE OVEN PIZZA,,2801 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1562,-85.713,3/14/19 0:00,98,A,FIRE OVEN PIZZA,
81124,1456075,LONG JOHN SILVER'S #14,,3407 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2499,-85.8083,3/14/19 0:00,93,A,LONG JOHN SILVER'S #14,
34817,1459599,VFW POST 1181,,6518 BLEVINS GAP RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.704,-85.8834,4/1/19 0:00,97,A,VFW POST 1181,
99014,1459615,JET'S PIZZA,,2500 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2227,-85.6844,3/29/19 0:00,96,A,JET'S PIZZA,
106897,1448149,CHEDDAR BOX TOO,,109 CHENOWETH LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2659,-85.6659,2/1/19 0:00,98,A,CHEDDAR BOX TOO,
97275,1448327,SHRIMP SHACK and MORE,,7307 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1547,-85.8018,2/7/19 0:00,98,A,SHRIMP SHACK and MORE,
66464,1452083,MCALISTER'S #1079,,2721 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.211,-85.5944,2/26/19 0:00,100,A,MCALISTER'S #1079,
70433,1452084,MOE'S SOUTHWEST GRILL,,2001 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2169,-85.5867,2/26/19 0:00,100,A,MOE'S SOUTHWEST GRILL,
67018,1452107,BETH HAVEN  INSIDE CONCESSION,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1221,-85.8718,2/26/19 0:00,100,A,BETH HAVEN  INSIDE CONCESSION,
78566,1455719,LOU LOU FOOD and DRINK,,106 SEARS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2533,-85.6471,3/13/19 0:00,99,A,LOU LOU FOOD and DRINK,
78853,1459242,ST. XAVIER MAIN CONCESSION STAND,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2191,-85.7265,3/29/19 0:00,100,A,ST. XAVIER MAIN CONCESSION STAND,
104062,1459260,O'S COOL ICE CREAM,,2807 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2104,-85.7972,3/29/19 0:00,98,A,O'S COOL ICE CREAM,
44802,1459299,BELLE OF LOUISVILLE,,401 W RIVER RD,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2597,-85.744,3/29/19 0:00,100,A,BELLE OF LOUISVILLE,
88825,1459301,GARAGE BAR,,700 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2531,-85.7398,4/1/19 0:00,99,A,GARAGE BAR,
29790,1463060,ANGIO'S,,3731 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1975,-85.6565,4/16/19 0:00,96,A,ANGIO'S,
35086,1463118,HIGHVIEW YOUTH SPORTS,,6415 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1397,0,4/16/19 0:00,90,A,HIGHVIEW YOUTH SPORTS,
64345,1463230,ATRIA STONY BROOK,,3451 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1977,-85.6025,4/17/19 0:00,99,A,ATRIA STONY BROOK,
34318,1463231,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2206,-85.6268,4/17/19 0:00,98,A,DOMINO'S PIZZA #1422,
86228,1463243,SUBWAY,,8104 NATIONAL TURNPIKE,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1329,-85.451,4/17/19 0:00,100,A,SUBWAY,
101145,1466686,TASTE OF FINE WINES and BOURBON,,634 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2532,-85.7405,5/1/19 0:00,100,A,TASTE OF FINE WINES and BOURBON,
84759,1460623,GRANVILLE INN,,1601 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2245,-85.7605,4/5/19 0:00,88,A,GRANVILLE INN,
35981,1460683,H. D. RUBBIES,,6905 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1572,-85.7643,4/5/19 0:00,99,A,H. D. RUBBIES,
35165,1460694,KFC Y052-023,,1911 W BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2494,-85.7836,4/5/19 0:00,96,A,KFC Y052-023,
97969,1460699,SUBWAY,,8129 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1294,-85.5152,4/4/19 0:00,95,A,SUBWAY,
51213,1460706,AMERICAN LEGION G.I. JOE POST 244,,3408 COLLEGE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1942,-85.5691,4/5/19 0:00,99,A,AMERICAN LEGION G.I. JOE POST 244,
33228,1460712,OHIO VALLEY RACEWAY,,632 KATHERINE STATION RD,,LOUISVILLE,KY,40177,FOOD SERVICE,38.28,-85.9335,4/6/19 0:00,100,A,OHIO VALLEY RACEWAY,
100308,1460714,FIX COFFEEHOUSE,,10616 MEETING ST,,PROSPECT,KY,40059,FOOD SERVICE,38.3235,-85.5661,4/5/19 0:00,97,A,FIX COFFEEHOUSE,
103219,1460790,LUPO,,1540 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,0,0,4/4/19 0:00,100,A,LUPO,
59048,1441978,MR. GATTI'S,,4200 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1372,-85.6824,1/10/19 0:00,98,A,MR. GATTI'S,
50277,1442001,PAPA JOHN'S #21,,3985 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1917,-85.8066,1/14/19 0:00,100,A,PAPA JOHN'S #21,
94278,1442026,INSOMNIA COOKIES,,1913 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2197,-85.7628,1/14/19 0:00,98,A,INSOMNIA COOKIES,
61470,1442045,NEW SILVER HEIGHTS BINGO,,9206 BLUE LICK RD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.1153,-85.6905,1/14/19 0:00,90,A,NEW SILVER HEIGHTS BINGO,
34412,1445902,COMMUNITY BAPTIST CHURCH SENIOR SEVICES,,4909 INDIAN TRAIL,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1828,-85.6694,1/29/19 0:00,98,A,COMMUNITY BAPTIST CHURCH SENIOR SEVICES,
90708,1445931,SUBWAY,,2716 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2495,-85.7977,1/29/19 0:00,98,A,SUBWAY,
46435,1465982,ST. MATTHEWS LITTLE LEAGUE,,220 TEN PIN LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2516,-85.6241,4/29/19 0:00,90,A,ST. MATTHEWS LITTLE LEAGUE,
76252,1466129,BATS 76252,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS 76252,
104947,1466143,BATS 104947,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2564,-83.7446,4/25/19 0:00,99,A,BATS 104947,
32724,1448341,MOOSE LODGE #5,,4615 FEGENBUSH LN,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1819,-85.637,2/7/19 0:00,96,A,MOOSE LODGE #5,
104824,1448539,TACO BELL,,1801 S BROOK ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2214,-85.756,2/7/19 0:00,98,A,TACO BELL,
63832,1452085,BUFFALO WILD WINGS #35,,9134 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2127,0,2/26/19 0:00,96,A,BUFFALO WILD WINGS #35,
66448,1452103,JADE GARDEN,,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1415,-85.6708,2/26/19 0:00,99,A,JADE GARDEN,
94493,1452133,SODEXO @ GE #5,,4000 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1752,-85.6534,2/26/19 0:00,98,A,SODEXO @ GE #5,
34363,1448300,PIZZA HUT #013416,,7509 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1428,-85.6887,2/7/19 0:00,98,A,PIZZA HUT #013416,
106663,1448322,GRASSA GRAMMA,,2210 HOLIDAY MANOR CENTER,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2839,-85.6325,2/7/19 0:00,98,A,GRASSA GRAMMA,
96481,1448351,RED LOBSTER #894,,986 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2324,-85.6398,2/7/19 0:00,94,A,RED LOBSTER #894,
105637,1452174,RED TOP,,1127 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2343,-85.7395,2/26/19 0:00,97,A,RED TOP,
53576,1452184,FAZOLI'S,,10307 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.105,-85.8678,2/26/19 0:00,99,A,FAZOLI'S,
101829,1456024,SUBWAY #7327,,5400 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1704,-85.7089,3/12/19 0:00,100,A,SUBWAY #7327,
104451,1459962,CUBAN RESTAURANT CORP.,,5614 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1673,-85.7058,4/2/19 0:00,100,A,CUBAN RESTAURANT CORP.,
63905,1442155,PAPA JOHN'S #81,,411 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2524,-85.7538,1/11/19 0:00,97,A,PAPA JOHN'S #81,
104073,1442156,BIG AL'S BEERITAVILLE,,1715 MELLWOOD AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2582,-85.7192,1/11/19 0:00,100,A,BIG AL'S BEERITAVILLE,
101152,1446167,ELI'S BBQ,,2219 HOLIDAY MANOR CT,,LOUISVILLE,KY,40222,FOOD SERVICE,38.284,-85.6307,1/30/19 0:00,100,A,ELI'S BBQ,
53827,1465202,PAPA JOHN'S #50,,221 S HURSTBOURNE LN,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2419,-85.5762,4/25/19 0:00,97,A,PAPA JOHN'S #50,
98794,1465221,COMMON TABLE,,2234 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2586,-85.7883,4/25/19 0:00,98,A,COMMON TABLE,
99479,1465240,STEEL CITY POPS,,1021 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.24,-85.7233,4/25/19 0:00,97,A,STEEL CITY POPS,
99669,1448664,LEVEE AT THE RIVERHOUSE,,3015 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,0,0,2/8/19 0:00,100,A,LEVEE AT THE RIVERHOUSE,
92315,1448676,RAISING CANE'S,,10490 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2933,-85.5584,2/8/19 0:00,99,A,RAISING CANE'S,
103377,1452548,AQUA SUSHI,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.131,-85.453,2/27/19 0:00,100,A,AQUA SUSHI,
89452,1456250,PUSSY CAT,,4744 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,39.1748,-85.688,3/15/19 0:00,100,A,PUSSY CAT,
91090,1456370,SUNERGOS COFFEE,,231 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2551,-85.7583,3/15/19 0:00,100,A,SUNERGOS COFFEE,
90129,1459989,QDOBA #2641,,6814 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1506,-85.8371,4/2/19 0:00,96,A,QDOBA #2641,
101299,1460180,ANGEL'S ENVY,,500 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2552,-85.7439,4/3/19 0:00,100,A,ANGEL'S ENVY,
92868,1460183,SIDEBAR,,129 N 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2554,-85.7534,4/3/19 0:00,100,A,SIDEBAR,
104229,1442383,HARRODS CREEK TAVERN,,6313 RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,38.3282,-85.6348,1/15/19 0:00,100,A,HARRODS CREEK TAVERN,
96480,1442405,RAISING CANE'S,,6811 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1484,-85.5865,1/15/19 0:00,100,A,RAISING CANE'S,
88828,1442409,DERBY CITY PIZZA,,5603 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1447,-85.8598,1/15/19 0:00,96,A,DERBY CITY PIZZA,
102695,1446384,KANSAI JAPANESE STEAKHOUSE,,1850 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.22053,-85.58385,1/31/19 0:00,97,A,KANSAI JAPANESE STEAKHOUSE,
84636,1446409,OSAKA JAPANESE RESTAURANT,,426 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2549,-85.7579,1/31/19 0:00,92,A,OSAKA JAPANESE RESTAURANT,
105616,1446414,PALETTE,,140 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE,38.2537,-85.6621,1/31/19 0:00,98,A,PALETTE,
85118,1446427,MCDONALD'S,,2800 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1358,-85.7159,1/31/19 0:00,90,A,MCDONALD'S,
107585,1465398,WENDYS,,3610 BUECHEL BYPASS,,LOUISVILLE,KY,40218,FOOD SERVICE,0,0,4/4/19 0:00,95,A,WENDYS,
107591,1465421,WENDYS,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2178,-85.7556,4/2/19 0:00,98,A,WENDYS,
107596,1465435,WENDYS,,4029 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,0,0,4/4/19 0:00,92,A,WENDYS,
76253,1465522,BATS 76253,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS 76253,
64344,1465525,BATS 64344,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,99,A,BATS 64344,
105931,1448765,MARTINS BBQ JOINT,,984 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2367,-85.7291,2/8/19 0:00,97,A,MARTINS BBQ JOINT,
103899,1448952,KFC,,1801 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2166,-85.538,2/11/19 0:00,99,A,KFC,
102790,1452765,CHICK-FIL-A,,3420 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2053,-85.6665,2/28/19 0:00,98,A,CHICK-FIL-A,
87354,1452767,HAMMERHEADS,,921 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2386,-85.7367,2/28/19 0:00,96,A,HAMMERHEADS,
101928,1456548,NOPALITO,,9901 LAGRANGE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2715,-85.5694,3/18/19 0:00,98,A,NOPALITO,
102034,1456589,PITA PIT,,434 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2538,-85.7585,3/18/19 0:00,100,A,PITA PIT,
81119,1460263,LONG JOHN SILVER'S #15,,400 E BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2453,-85.7476,4/3/19 0:00,95,A,LONG JOHN SILVER'S #15,
89596,1460264,DOUBLE DRAGON,,1255 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2264,-85.73,4/3/19 0:00,96,A,DOUBLE DRAGON,
61835,1460418,WAGNER'S PHARMACY,,3113 S 4TH ST,,LOUISVILLE,KY,40214,FOOD SERVICE,38.2045,-85.7653,4/4/19 0:00,94,A,WAGNER'S PHARMACY,
106026,1460436,MCALISTER'S,,4002 TOWNE CENTER DR,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2976,-85.4844,4/4/19 0:00,100,A,MCALISTER'S,
44200,1442728,LYNNVIEW LIQUORS,,1239 GILMORE LN,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1772,-85.7094,1/15/19 0:00,100,A,LYNNVIEW LIQUORS,
98520,1446558,MIGO,,2222 DUNDEE RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2238,-85.6936,1/30/19 0:00,98,A,MIGO,
86327,1446614,KRISPY KREME,,9569 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2203,-85.6356,2/1/19 0:00,100,A,KRISPY KREME,
103478,1446618,DIRECTORS EXPERIENCE CONCESSION,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2104,-85.5963,2/1/19 0:00,100,A,DIRECTORS EXPERIENCE CONCESSION,
34381,1465548,MOBY DICK,,6332 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1542,-85.5904,4/25/19 0:00,99,A,MOBY DICK,
107600,1465667,WENDYS,,3422 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1988,-85.7831,4/3/19 0:00,97,A,WENDYS,
72909,1452952,CHICK-FIL-A,,10501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2948,-85.5584,3/1/19 0:00,99,A,CHICK-FIL-A,
106619,1452998,SUNNY'S SPORTS BAR and GRILL,,6330 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1546,-85.5895,3/1/19 0:00,94,A,SUNNY'S SPORTS BAR and GRILL,
106260,1456664,GRAETER'S ICE CREAM,,2204 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2242,-85.6936,3/15/19 0:00,98,A,GRAETER'S ICE CREAM,
63961,1456666,HEINE BROTHERS COFFEE,,2200 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2243,-85.6938,3/15/19 0:00,100,A,HEINE BROTHERS COFFEE,
100783,1456670,YEN CHING RESTAURANT,,1850 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2205,-85.5825,3/18/19 0:00,98,A,YEN CHING RESTAURANT,
105814,1460440,PINE ROOM,,6325 RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,38.3275,-85.6341,4/4/19 0:00,97,A,PINE ROOM,
90726,1460461,BELLARMINE KNIGHTS HALL CONCESSION,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.132,-85.422,4/3/19 0:00,100,A,BELLARMINE KNIGHTS HALL CONCESSION,
104739,1460463,PLANET BAR,,2232 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.224,-85.6927,4/3/19 0:00,99,A,PLANET BAR,
92746,1460470,AMERICAN LEGION POST 45,,2719 GREENWOOD AVE,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2424,-85.7986,4/4/19 0:00,95,A,AMERICAN LEGION POST 45,
98740,1442779,MONNIK BEER COMPANY,,1036 E BURNETT AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2228,-85.7391,1/16/19 0:00,94,A,MONNIK BEER COMPANY,
100440,1442780,MCDONALD'S #4924,,3100 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.2115,-85.7209,1/16/19 0:00,95,A,MCDONALD'S #4924,
106419,1442883,TACO CHOZA,,3922 WESTPORT RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2535,-85.6546,1/16/19 0:00,98,A,TACO CHOZA,
100749,1447054,POKEHANA,,436 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2551,-85.7582,2/4/19 0:00,97,A,POKEHANA,
34326,1447055,CENTERSTONE,,600 S PRESTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2475,-85.7477,2/4/19 0:00,100,A,CENTERSTONE,
33644,1466031,CHICKEN KING,,639 E BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2452,-85.742,4/24/19 0:00,100,A,CHICKEN KING,
94340,1449237,CONFERENCE CENTER KITCHEN,,201 ABRAHAM FLEXNER WAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2494,-85.7518,2/12/19 0:00,100,A,CONFERENCE CENTER KITCHEN,
103394,1453174,GRAVELY BREWING COMPANY,,514 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.247,-85.7303,2/28/19 0:00,100,A,GRAVELY BREWING COMPANY,
103059,1453191,CHINA CHEF,,7813 BEULAH CHURCH RD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1357,-85.6126,3/1/19 0:00,98,A,CHINA CHEF,
104664,1456964,TACO BELL,,11206 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,38.865,-85.6686,3/19/19 0:00,99,A,TACO BELL,
83585,1456965,CORNER TAVERN,,5207 MT WASHINGTON RD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.929,-85.6809,3/19/19 0:00,96,A,CORNER TAVERN,
72894,1456985,FIESTA TIME MEXICAN GRILL,,11320 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3024,-85.5454,3/19/19 0:00,95,A,FIESTA TIME MEXICAN GRILL,
98505,1457006,MI SUENO RESTAURANT,,3425 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2043,-85.6651,3/19/19 0:00,91,A,MI SUENO RESTAURANT,
35019,1457008,CAPORAL II,,2209 MEADOW DR,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2047,-85.6645,3/19/19 0:00,97,A,CAPORAL II,
91913,1457016,MIRALEA,,320 N JOE CONWAY CIRCLE,,MASONIC HOME,KY,40041,FOOD SERVICE,38.2549,-85.6655,3/19/19 0:00,94,A,MIRALEA,
99158,1460711,RALLY'S,,10310 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1052,-85.8689,4/5/19 0:00,95,A,RALLY'S,
97945,1460716,STARBUCKS #24257,,10240 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2929,-85.5611,4/5/19 0:00,99,A,STARBUCKS #24257,
72626,1460743,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2167,-85.7453,4/5/19 0:00,99,A,SUNERGOS COFFEE,
99152,1443062,JOHNNY BRUSCO'S PIZZA,,10600 MEETING ST,,PROSPECT,KY,40059,FOOD SERVICE,38.323,-85.5658,1/17/19 0:00,96,A,JOHNNY BRUSCO'S PIZZA,
35059,1443089,NACHBAR,,969 CHARLES ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2303,-85.7355,1/17/19 0:00,98,A,NACHBAR,
64936,1443146,CENTER CAFE,,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2413,-85.6267,1/17/19 0:00,100,A,CENTER CAFE,
63865,1466130,BATS MAIN KITCHEN ARENA,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS MAIN KITCHEN ARENA,
64358,1466135,BATS 64358,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS 64358,
34372,1466282,BEARNO'S LITTLE SICILY,,8019 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1356,-85.6847,4/30/19 0:00,96,A,BEARNO'S LITTLE SICILY,
33399,1466289,WICKS PIZZA,,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2407,-85.7238,4/30/19 0:00,95,A,WICKS PIZZA,
88450,1466308,COMFORT INN,,4444 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1801,-85.818,4/30/19 0:00,98,A,COMFORT INN,
87482,1449551,EDDIE MERLOT'S,,455 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2511,-85.7568,2/14/19 0:00,100,A,EDDIE MERLOT'S,
91085,1457283,HELPING HANDS,,8911 OLD 3RD STREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1214,-85.8034,3/18/19 0:00,95,A,HELPING HANDS,
33267,1457285,VFW POST 5421 MILLCREEK,,7111 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1743,-85.8796,3/18/19 0:00,98,A,VFW POST 5421 MILLCREEK,
97267,1457290,PASHA'S MEDITERRANEAN GRILL and CAFE,,3904 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.195,-85.6531,3/20/19 0:00,95,A,PASHA'S MEDITERRANEAN GRILL and CAFE,
90868,1457292,SALA THAI RESTAURANT,,8125 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1768,-85.6191,3/20/19 0:00,98,A,SALA THAI RESTAURANT,
57936,1457301,TONY BOOM BOZZ,,1448 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2319,-85.7101,3/20/19 0:00,96,A,TONY BOOM BOZZ,
92375,1457303,CHINA ONE ZHENG,,816 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2148,-85.7417,3/20/19 0:00,91,A,CHINA ONE ZHENG,
100654,1443376,DUNKIN DONUTS #354642,,9913 BROWNSBORO RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.315,-85.5637,1/18/19 0:00,96,A,DUNKIN DONUTS #354642,
34038,1447333,SAINTS PIZZA and PUB,,131 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2521,-85.6544,2/5/19 0:00,98,A,SAINTS PIZZA and PUB,
97750,1466354,U OF L HOSPITAL FOOD SERVICE,,530 S JACKSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.248,-85.7444,4/30/19 0:00,96,A,U OF L HOSPITAL FOOD SERVICE,
67435,1466358,VOLARE RISTORANTE,,2300 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.253,-85.703,4/30/19 0:00,95,A,VOLARE RISTORANTE,
101667,1449795,KY PORK PRODUCERS SW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1951,-85.7383,2/14/19 0:00,96,A,KY PORK PRODUCERS SW2,
105893,1449802,KY PORK PRODUCERS WW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1991,-85.7415,2/14/19 0:00,100,A,KY PORK PRODUCERS WW2,
84789,1461180,HEALING PLACE WOMEN and CHILDREN,,1503 S 15TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,38.2279,-85.7801,4/8/19 0:00,99,A,HEALING PLACE WOMEN and CHILDREN,
